Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23259,0.32,Ideal,H,VS1,62.8,55.0,4.41,4.35,2.75,720
9195,0.34,Ideal,H,VS2,60.4,57.0,4.54,4.57,2.75,555
19873,0.51,Ideal,G,VS1,61.8,56.0,5.1,5.15,3.17,1852
5534,1.42,Very Good,E,SI1,61.1,62.0,7.17,7.2,4.39,9278
8258,0.32,Ideal,D,SI1,60.9,55.0,4.45,4.48,2.72,715
17281,0.51,Ideal,D,SI2,61.9,56.0,5.15,5.1,3.17,1359
6483,0.53,Ideal,G,SI1,62.7,55.0,5.15,5.19,3.24,1308
661,0.32,Good,E,VS1,60.3,64.0,4.42,4.44,2.67,756
20100,0.56,Premium,G,SI1,61.7,58.0,5.31,5.29,3.27,1176
11967,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
24498,0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
538,1.01,Very Good,I,SI1,60.9,63.0,6.51,6.43,3.94,2323
81,0.31,Very Good,G,VS1,60.5,57.0,4.39,4.42,2.67,640
3234,0.4,Very Good,G,VS2,61.9,59.0,4.67,4.7,2.9,772
4852,0.31,Ideal,I,VVS1,62.1,56.0,4.35,4.38,2.71,571
1879,0.52,Premium,E,VS1,61.6,58.0,5.14,5.18,3.18,1668
13272,0.32,Ideal,E,VS2,61.9,55.0,4.43,4.42,2.74,900
9624,0.51,Premium,G,VS1,59.6,58.0,5.22,5.21,3.11,1833
23507,1.21,Very Good,I,VS2,62.0,57.0,6.78,6.83,4.22,5931
16108,0.53,Ideal,G,SI1,63.0,54.0,5.18,5.14,3.25,1273
24037,0.4,Ideal,I,VVS1,62.3,53.7,4.72,4.74,2.95,870
10536,0.57,Ideal,E,VS1,62.9,57.0,5.29,5.27,3.32,1982
12096,0.41,Ideal,D,VVS1,,56.0,4.77,4.74,2.98,1413
4654,0.56,Ideal,E,SI1,60.9,56.0,5.35,5.32,3.25,1698
23330,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,872
1525,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,8275
21466,0.31,Good,G,VS1,63.2,56.0,4.29,4.32,2.72,625
20920,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
15866,0.32,Ideal,D,VVS1,61.8,56.0,4.41,4.39,2.72,1140
21778,1.5,Good,G,VS2,63.6,60.0,7.24,7.2,4.59,12787
15896,0.39,Ideal,G,VS1,61.3,56.0,4.68,4.71,2.88,752
455,0.93,Premium,G,VS1,62.1,59.0,6.21,6.16,3.84,4793
18913,1.01,Ideal,D,VVS2,61.7,57.0,6.43,6.47,3.98,10761
7755,1.16,Ideal,I,VS2,61.5,57.0,6.75,6.78,4.16,5207
22528,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
7325,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,7140
13800,1.03,Ideal,I,SI1,61.1,55.0,6.53,6.57,4.0,4782
10512,0.32,Premium,F,VS2,61.7,58.0,4.41,4.38,2.71,828
1731,0.33,Premium,G,VVS1,61.9,59.0,4.38,4.41,2.72,868
17238,1.33,Ideal,G,VS1,59.9,57.3,7.16,7.21,4.3,10732
4275,0.31,Ideal,F,VS2,62.3,55.0,4.38,4.35,2.72,802
3802,0.52,Very Good,D,SI1,62.7,56.0,5.08,5.13,3.2,1323
5225,1.1,Ideal,I,SI1,61.6,55.0,6.66,6.68,4.11,5199
23118,0.77,Very Good,G,VS1,62.3,58.0,5.82,5.86,3.64,3240
13192,0.23,Good,E,VVS2,64.5,55.0,3.85,3.9,2.5,472
19391,0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
2262,0.31,Ideal,H,VS1,62.6,55.0,4.31,4.35,2.71,544
11709,0.3,Ideal,D,VVS2,61.7,55.0,4.33,4.36,2.68,814
23243,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09,5436
2876,0.36,Ideal,E,VS2,62.8,55.0,4.56,4.49,2.84,1013
24333,0.79,Ideal,F,SI1,62.5,57.0,5.88,5.92,3.69,2976
6910,0.39,Ideal,F,VS1,61.7,56.1,4.65,4.7,2.89,939
13954,0.75,Premium,E,SI2,61.9,57.0,5.88,5.82,3.62,2829
294,0.31,Premium,G,VS1,62.1,58.0,4.31,4.35,2.69,625
3693,0.6,Fair,F,VVS2,60.1,66.0,5.48,5.44,3.28,2484
21015,0.32,Ideal,E,VS2,61.9,55.0,4.42,4.43,2.74,702
2151,1.01,Good,G,VS1,63.2,61.0,6.33,6.35,4.01,6412
13243,2.01,Ideal,I,VS1,61.4,59.0,8.06,8.13,4.97,17227
7670,0.41,Ideal,F,VVS2,61.7,56.0,4.81,4.78,2.96,1192
11222,0.52,Ideal,D,SI1,61.8,57.0,5.14,5.19,3.19,1600
22755,0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,798
26379,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,1094
20815,0.43,Premium,D,SI1,60.1,58.0,4.89,4.93,2.95,830
76,1.22,Ideal,G,VS2,62.0,57.0,6.88,6.83,4.25,8062
3527,0.3,Good,H,SI1,63.4,58.0,4.26,4.29,2.71,421
2541,1.03,Very Good,F,SI2,62.0,58.0,6.43,6.51,4.01,4414
25944,1.2,Premium,J,SI1,61.5,59.0,6.84,6.81,4.2,4657
274,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2456
1873,0.31,Premium,G,VS2,59.2,60.0,4.42,4.47,2.63,544
6206,2.06,Ideal,J,SI2,61.9,55.0,8.19,8.23,5.08,11234
18605,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,2241
21545,0.33,Ideal,D,SI1,62.8,55.0,4.45,4.41,2.78,780
867,0.3,Ideal,D,VVS1,62.2,57.0,4.35,4.3,2.69,1112
7469,2.01,Premium,G,SI2,59.8,58.0,8.21,8.15,4.89,15977
24189,0.74,Ideal,F,VS1,62.3,56.0,5.79,5.76,3.6,3170
20061,0.91,Ideal,E,SI1,61.9,55.0,6.18,6.22,3.84,4623
508,0.52,Ideal,E,VS2,61.5,56.0,5.17,5.14,3.17,1767
12580,0.24,Very Good,F,VVS2,62.0,58.0,3.95,3.98,2.46,552
6786,0.53,Premium,D,SI1,61.6,59.0,5.2,5.16,3.19,1753
5570,0.76,Premium,F,SI2,61.8,58.0,5.83,5.88,3.62,2469
13978,0.37,Ideal,D,VS2,61.1,56.0,4.64,4.66,2.84,1050
11535,1.3,Fair,J,SI1,66.0,57.1,6.73,6.82,4.45,5488
21067,0.82,Premium,E,SI2,60.8,60.0,6.05,6.03,3.67,2824
23777,0.43,Very Good,D,SI2,63.3,57.0,4.82,4.79,3.04,858
11495,1.13,Very Good,F,SI2,62.3,59.0,6.65,6.68,4.15,4282
10833,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,5761
12892,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2400
6120,0.61,Good,E,VS2,60.8,59.0,5.41,5.48,3.31,2124
23190,0.74,Premium,G,VS2,60.2,60.0,5.84,5.82,3.51,2621
20740,1.02,Ideal,G,SI2,61.4,56.0,6.52,6.47,3.99,4255
7604,0.66,Very Good,H,VS2,60.9,57.0,5.63,5.65,3.43,1841
22476,0.31,Ideal,G,VVS1,61.9,54.0,4.38,4.41,2.72,789
10670,0.3,Good,I,SI2,63.3,56.0,4.26,4.3,2.71,351
26363,0.41,Very Good,D,VS2,62.8,55.0,4.7,4.73,2.96,1007
13154,0.91,Ideal,H,VS2,62.4,56.0,6.2,6.14,3.85,4678
11100,0.41,Fair,H,SI1,65.4,61.0,4.51,4.63,2.99,659
22206,1.03,Ideal,F,I1,61.1,55.0,6.54,6.51,3.99,3507
899,1.32,Good,I,VS1,59.2,58.0,7.14,7.18,4.24,7143
20820,0.31,Very Good,G,SI1,61.9,56.0,4.34,4.38,2.7,462
22017,1.74,Ideal,I,VS1,61.8,56.0,7.69,7.73,4.77,15189
9329,1.63,Ideal,F,SI1,61.5,56.0,7.55,7.58,4.66,13363
11033,0.9,Premium,J,VS2,59.8,62.0,6.24,6.21,3.72,2863
2867,0.72,Very Good,H,SI2,62.4,59.0,5.67,5.71,3.55,2160
24459,0.71,Very Good,H,VVS1,62.7,59.0,5.65,5.67,3.55,2938
24291,1.15,Ideal,G,VS2,61.4,57.0,6.78,6.74,4.15,6492
24411,1.1,Very Good,F,VVS1,59.8,54.0,6.74,6.77,4.04,10701
19886,0.3,Premium,D,VS2,60.5,58.0,4.38,4.35,2.64,911
22057,0.33,Very Good,G,VS2,59.4,61.0,4.49,4.53,2.68,579
11558,1.24,Ideal,G,VS1,61.5,56.0,6.92,6.97,4.27,8830
25581,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
26369,0.3,Ideal,G,VVS1,62.0,55.0,4.34,4.31,2.68,1013
15232,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,5597
7819,1.13,Premium,G,VS1,58.6,59.0,6.91,6.84,4.03,7404
2617,0.35,Very Good,G,VVS1,59.3,61.0,4.58,4.62,2.73,921
15411,0.7,Premium,D,SI2,58.3,61.0,5.74,5.7,3.33,2167
3632,2.3,Good,I,SI2,63.8,55.0,8.4,8.35,5.34,12944
12748,1.01,Premium,G,VS1,59.9,59.0,6.48,6.51,3.89,6239
20112,1.03,Ideal,G,SI2,61.8,55.0,6.46,6.51,4.01,4582
17726,1.0,Good,D,SI2,64.3,59.0,6.21,6.3,4.02,4065
1805,0.41,Ideal,E,VS1,61.5,56.0,4.77,4.79,2.94,1007
26180,0.55,Ideal,E,SI1,62.3,56.0,5.26,5.23,3.27,1668
10038,0.73,Ideal,J,VS2,62.0,56.0,5.76,5.79,3.58,2258
10635,1.19,Ideal,J,SI1,62.0,56.0,6.8,6.77,4.21,4678
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
11679,2.01,Premium,H,SI1,60.2,58.0,8.06,8.03,4.84,14502
15300,1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,4564
5751,2.01,Ideal,H,SI1,65.1,56.0,7.91,7.84,5.12,16733
19160,0.51,Premium,F,VS2,62.4,58.0,5.13,5.1,3.19,1574
1640,1.33,Ideal,J,VS1,62.5,58.0,6.99,7.03,4.38,6449
6693,1.21,Ideal,G,VVS1,61.0,57.0,6.87,6.93,4.21,10295
18158,0.33,Good,E,SI1,63.3,56.0,4.41,4.43,2.8,579
8164,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16,8305
21338,1.22,Good,J,VS1,58.5,61.0,6.94,7.0,4.08,5356
5214,0.93,Very Good,J,VS1,63.0,53.0,6.22,6.26,3.93,3651
7965,1.03,Ideal,F,SI2,62.4,57.0,6.43,6.38,4.0,3807
645,0.29,Very Good,F,VVS2,60.8,63.0,4.28,4.31,2.61,592
4375,1.03,Premium,G,SI2,60.6,60.0,6.53,6.5,3.95,4557
11876,1.5,Very Good,G,VVS1,63.3,58.0,7.19,7.27,4.58,14842
7832,1.14,Very Good,I,VS1,63.3,56.0,6.68,6.6,4.2,5148
3960,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,810
4595,0.31,Ideal,I,SI1,62.2,56.0,4.34,4.37,2.71,418
21006,0.73,Ideal,I,VS2,62.1,54.0,5.79,5.8,3.6,2327
18695,1.16,Very Good,J,VS2,63.7,56.0,6.63,6.68,4.24,4323
664,0.71,Premium,I,VS1,61.9,58.0,5.76,5.71,3.55,2104
11575,1.09,Premium,G,VS2,60.6,62.0,6.68,6.58,4.02,6153
8623,0.4,Ideal,D,VVS2,62.8,56.0,4.68,4.72,2.95,1111
23471,1.29,Ideal,I,SI2,61.9,57.0,6.99,7.04,4.34,6097
7656,1.27,Ideal,H,SI1,60.6,57.0,7.07,7.0,4.26,6785
18907,0.52,Ideal,H,VS2,61.8,56.0,5.19,5.16,3.2,1573
1761,1.01,Very Good,D,SI2,61.8,57.0,6.42,6.47,3.98,4260
13226,0.37,Ideal,E,VVS2,61.6,55.0,4.62,4.63,2.85,1162
26370,1.54,Ideal,I,VS1,61.3,55.0,7.39,7.47,4.56,12401
16087,0.52,Ideal,H,VVS1,61.7,53.0,5.19,5.25,3.22,1893
19063,0.32,Ideal,D,VS2,62.2,56.0,4.38,4.4,2.73,758
5132,0.33,Ideal,I,VVS2,62.4,57.0,4.41,4.44,2.76,579
1653,1.21,Ideal,H,VS2,62.6,54.8,6.78,6.84,4.26,7426
19094,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19,1407
1641,0.34,Ideal,H,SI1,61.3,57.0,4.54,4.55,2.78,526
1041,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87,874
10911,0.23,Very Good,E,VVS2,61.2,58.0,3.93,3.98,2.42,530
23647,0.3,Ideal,E,VVS1,61.6,55.0,4.34,4.36,2.68,838
6453,0.27,Premium,G,VS2,62.4,59.0,4.11,4.13,2.57,397
3591,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,709
23736,0.9,Premium,H,VS2,60.0,59.0,6.23,6.16,3.72,3629
22756,1.11,Ideal,H,SI2,62.7,57.0,6.66,6.59,4.14,4662
14072,1.0,Fair,H,VS1,64.6,59.0,6.3,6.26,4.06,5242
7237,0.3,Very Good,J,VS1,,61.0,4.33,4.38,2.66,427
14270,0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24,1694
16884,0.91,Good,F,VS1,63.1,59.0,6.14,6.19,3.89,4502
8895,0.34,Ideal,G,VS2,62.2,53.0,4.46,4.51,2.79,596
20044,0.3,Ideal,G,VVS1,61.7,57.0,4.31,4.34,2.67,684
25747,0.7,Good,H,VS2,64.5,57.0,5.53,5.57,3.58,2137
1467,1.06,Ideal,F,IF,61.9,55.0,6.54,6.57,4.06,12539
18653,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3550
26062,2.37,Premium,H,SI2,62.3,57.0,8.55,8.5,5.31,16021
6306,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2688
2569,0.7,Ideal,E,VS2,60.5,59.0,5.72,5.75,3.47,3201
22801,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,1188
2035,0.32,Ideal,G,VS2,61.5,55.0,4.39,4.43,2.71,580
25545,1.21,Ideal,G,VVS1,61.4,58.0,6.85,6.89,4.22,10483
24079,0.76,Very Good,I,SI1,57.5,62.0,6.03,6.08,3.48,2316
25284,0.63,Ideal,G,SI1,61.7,54.0,5.52,5.56,3.42,1628
24344,0.3,Ideal,H,VS1,61.3,56.0,4.33,4.31,2.65,675
21522,0.31,Premium,E,SI1,62.3,56.0,4.4,4.37,2.73,698
12473,0.31,Premium,H,IF,61.7,58.0,4.36,4.33,2.68,1046
4020,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2443
26103,1.01,Premium,G,SI1,60.2,58.0,6.48,6.44,3.89,4072
12189,1.09,Premium,G,SI2,61.3,60.0,6.66,6.59,4.06,3601
15913,0.7,Very Good,G,VVS2,63.6,57.0,5.59,5.63,3.57,2681
12119,0.3,Ideal,F,VVS1,62.0,54.2,4.31,4.33,2.68,854
4565,2.0,Very Good,E,SI2,62.9,56.0,7.94,8.0,5.01,16064
189,0.42,Ideal,G,VVS2,60.6,56.0,4.86,4.88,2.95,933
6237,1.47,Premium,F,SI2,61.6,60.0,7.38,7.33,4.53,8314
15367,0.73,Ideal,F,VS1,61.2,56.0,5.89,5.81,3.58,2835
14444,1.02,Ideal,D,SI1,62.2,56.0,6.43,6.47,4.0,6340
19856,0.78,Very Good,G,SI2,63.7,55.9,5.82,5.85,3.72,2401
10070,1.19,Ideal,H,VVS2,61.6,56.0,6.78,6.86,4.2,7651
17477,0.4,Ideal,I,VS2,61.7,57.0,4.73,4.77,2.93,770
11077,1.39,Good,F,SI2,63.8,55.0,7.08,7.05,4.51,7096
9304,0.51,Ideal,F,VVS2,62.2,55.0,5.12,5.11,3.18,1998
9703,1.06,Ideal,F,I1,61.8,55.0,6.55,6.58,4.06,3544
426,1.0,Premium,I,SI1,62.2,62.0,6.39,6.33,3.96,3360
1434,1.11,Premium,E,VS1,59.8,60.0,6.75,6.72,4.03,9299
24238,0.41,Ideal,J,VS2,61.7,55.0,4.79,4.81,2.96,587
1836,0.47,Ideal,I,VS2,62.1,54.0,4.98,5.0,3.1,884
24552,1.0,Very Good,G,VS2,63.3,58.0,6.39,6.27,4.01,6048
10371,0.71,Ideal,I,SI1,62.1,55.0,5.67,5.73,3.55,2319
6500,0.32,Very Good,F,VS1,61.3,55.0,4.41,4.44,2.71,696
13003,0.51,Premium,F,SI2,62.3,62.0,5.09,5.02,3.15,956
12574,0.7,Ideal,I,SI1,62.5,55.0,5.68,5.71,3.56,2110
8881,0.31,Premium,H,IF,61.0,58.0,4.34,4.38,2.66,816
5822,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
24689,1.2,Very Good,I,SI1,62.9,54.0,6.75,6.77,4.25,5955
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
13330,1.51,Very Good,G,VS2,59.3,58.0,7.32,7.49,4.39,11161
22875,0.43,Premium,G,IF,61.4,59.0,4.79,4.85,2.96,1433
1746,0.9,Premium,G,SI1,60.6,60.0,6.22,6.15,3.75,3407
14299,0.76,Ideal,E,SI2,61.5,57.0,5.83,5.87,3.6,2680
11965,1.74,Premium,I,SI2,62.2,58.0,7.65,7.61,4.75,7858
6033,0.51,Ideal,D,VS2,61.8,55.0,5.1,5.16,3.17,1787
17935,0.7,Ideal,F,VS2,60.8,56.0,5.78,5.79,3.52,2942
6031,0.53,Ideal,E,VS2,62.8,57.0,5.19,5.16,3.25,1776
1069,1.0,Ideal,G,SI1,63.0,55.0,6.42,6.41,4.04,5096
2992,1.25,Ideal,G,VVS2,61.5,55.0,6.92,6.94,4.26,10636
13643,0.75,Very Good,F,SI1,62.3,58.0,5.8,5.86,3.63,2573
4576,0.32,Ideal,H,IF,61.6,54.0,4.41,4.49,2.74,814
7681,0.52,Very Good,F,SI2,57.9,61.0,5.28,5.33,3.07,1273
9635,0.66,Ideal,D,VVS2,61.6,57.0,5.64,5.57,3.45,3049
19247,1.51,Good,J,VS2,64.0,58.0,7.27,7.24,4.64,7062
9230,0.76,Premium,G,VS1,59.6,57.0,6.01,5.91,3.55,2937
740,0.51,Ideal,G,VVS2,61.9,55.0,5.15,5.19,3.2,1875
7811,1.5,Ideal,I,I1,61.8,57.0,7.39,7.31,4.54,5510
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
18641,0.72,Ideal,J,SI1,61.9,54.0,5.76,5.8,3.58,1864
23050,0.51,Ideal,D,VS2,61.6,56.0,5.15,5.17,3.18,1787
11235,2.03,Fair,G,SI2,64.9,59.0,7.85,7.99,5.14,14687
10452,1.11,Premium,H,SI2,61.6,60.0,6.67,6.6,4.09,4662
5677,0.32,Ideal,I,VS1,62.4,56.0,4.37,4.31,2.71,648
1650,0.44,Premium,G,VVS2,60.9,57.0,4.93,4.89,2.99,1155
14478,0.9,Very Good,H,VVS2,59.9,61.0,6.29,6.19,3.74,4637
19754,0.27,Very Good,F,VVS2,62.5,59.0,4.11,4.15,2.58,544
24937,0.71,Ideal,H,VVS1,62.0,57.0,5.71,5.75,3.55,2739
18509,1.05,Ideal,G,SI1,59.7,56.0,6.67,6.64,3.97,5204
26545,1.01,Good,F,VS1,64.0,56.0,6.37,6.32,4.06,5786
9975,1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
22852,0.41,Very Good,E,VVS1,59.8,62.0,4.79,4.84,2.88,1057
26265,1.01,Very Good,I,SI1,62.9,58.0,6.34,6.37,4.0,4166
25972,1.0,Ideal,I,SI2,,56.0,6.38,6.35,3.98,3276
12647,0.3,Very Good,E,VVS2,61.9,59.0,4.27,4.32,2.66,789
5870,0.7,Premium,D,SI1,61.4,59.0,5.67,5.64,3.47,2218
12227,0.25,Ideal,E,VVS1,62.3,53.0,4.08,4.11,2.55,783
7446,0.47,Very Good,F,SI1,63.3,60.0,4.98,4.94,3.14,1086
2122,0.71,Premium,F,SI1,62.7,58.0,5.74,5.68,3.58,2381
14055,1.5,Fair,D,SI2,68.8,57.0,6.9,6.86,4.73,7469
16535,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,7079
3116,1.22,Ideal,E,SI1,61.7,56.0,6.88,6.92,4.26,7085
13479,0.41,Ideal,E,VS1,62.7,57.0,4.72,4.76,2.97,1079
12379,1.0,Fair,G,VS1,63.1,63.0,6.38,6.29,4.0,4630
12358,0.4,Premium,G,VS1,62.2,55.0,4.83,4.69,2.96,1080
12199,1.01,Premium,G,VVS2,62.4,59.0,6.37,6.32,3.96,7466
9496,1.58,Ideal,J,SI1,61.6,56.0,7.53,7.5,4.63,7592
8007,0.3,Premium,F,VS2,62.2,58.0,4.31,4.28,2.67,776
6255,0.9,Good,F,SI1,63.9,59.0,6.06,6.09,3.88,4062
6635,0.58,Very Good,G,SI1,61.9,56.0,5.35,5.39,3.32,1379
16358,0.33,Very Good,H,IF,61.7,59.0,4.43,4.45,2.74,787
19096,0.33,Ideal,F,VS2,62.3,56.0,4.43,4.46,2.77,666
15094,1.0,Very Good,E,SI2,,54.0,6.33,6.37,4.0,4630
11075,0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,744
379,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,544
13909,0.51,Ideal,G,VS2,62.4,56.0,5.11,5.14,3.2,1438
3677,0.71,Fair,H,SI1,65.1,56.0,5.63,5.55,3.64,2112
11983,0.32,Premium,D,SI1,62.2,60.0,4.37,4.34,2.71,706
13553,0.41,Very Good,G,VS1,62.7,57.0,4.74,4.77,2.98,899
999,0.52,Good,E,VS2,61.5,61.0,5.16,5.09,3.15,1660
26944,0.39,Ideal,I,VS1,62.5,54.0,4.7,4.67,2.92,1047
9435,0.28,Ideal,E,VVS1,62.0,56.0,4.23,4.19,2.61,828
3594,0.54,Ideal,E,VVS2,61.1,57.0,5.27,5.24,3.21,2375
6956,1.04,Ideal,I,SI1,61.7,57.0,6.49,6.54,4.02,4344
1562,0.38,Premium,I,VS2,60.2,58.0,4.75,4.69,2.84,812
25221,2.03,Very Good,I,SI2,62.8,60.0,7.99,8.05,5.04,13063
12901,0.71,Ideal,J,VS2,62.4,54.0,5.72,5.76,3.58,1899
12705,0.4,Ideal,J,SI1,61.6,56.0,4.72,4.77,2.93,612
4394,1.19,Premium,I,SI1,62.1,59.0,6.84,6.78,4.23,5664
16054,1.06,Ideal,G,VS1,61.4,56.0,6.55,6.58,4.03,7589
2675,0.41,Premium,E,VS2,62.1,58.0,4.75,4.78,2.96,935
2006,0.31,Ideal,G,IF,61.9,55.0,4.35,4.38,2.7,891
8393,1.25,Ideal,I,SI1,59.6,59.0,7.01,7.09,4.2,6066
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
24423,0.25,Very Good,H,VVS1,60.1,62.0,4.08,4.11,2.46,450
22494,0.39,Premium,D,VS2,61.3,58.0,4.73,4.7,2.89,1024
12142,1.26,Ideal,E,VVS2,61.1,57.0,7.0,6.98,4.27,14300
18597,1.59,Very Good,J,VS1,60.1,60.0,7.56,7.59,4.55,8515
20322,0.51,Premium,F,SI2,62.8,60.0,5.1,5.03,3.18,1036
17151,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
10334,0.4,Ideal,F,VVS2,,55.0,4.75,4.72,2.98,1039
5764,0.9,Ideal,H,SI1,62.1,56.0,6.14,6.19,3.83,4492
6933,0.5,Very Good,E,SI2,61.3,56.0,5.08,5.13,3.13,1154
17896,0.35,Ideal,I,VVS2,62.3,57.0,4.53,4.49,2.81,788
9760,0.27,Premium,H,VVS2,60.7,59.0,4.19,4.21,2.55,486
14156,1.61,Ideal,I,SI1,62.7,55.0,7.54,7.48,4.71,9611
23400,0.61,Good,F,VS1,60.6,60.3,5.46,5.51,3.32,2120
10726,0.78,Fair,F,SI2,64.6,53.0,5.83,5.78,3.75,2312
2704,1.5,Very Good,D,VS2,62.4,57.0,7.2,7.25,4.51,17153
17184,1.01,Ideal,J,SI1,62.8,57.0,6.4,6.44,4.03,3926
25551,0.3,Premium,D,SI1,63.0,58.0,4.27,4.24,2.68,709
15269,0.7,Ideal,I,VS2,61.9,53.2,5.68,5.71,3.56,2240
19525,0.9,Very Good,H,VS2,63.1,60.0,6.12,6.08,3.85,3919
19885,0.34,Premium,G,VS2,60.3,58.0,4.53,4.49,2.72,765
582,1.14,Ideal,G,VVS2,61.0,56.0,6.74,6.76,4.12,9013
10124,0.52,Ideal,E,SI1,62.4,58.0,5.16,5.13,3.21,1656
15811,0.5,Very Good,E,VS2,61.3,62.0,5.05,5.1,3.11,1407
6878,0.29,Very Good,G,VVS1,61.6,56.0,4.24,4.27,2.62,607
5886,0.7,Very Good,E,SI2,62.6,55.0,5.62,5.69,3.54,2263
12497,0.56,Ideal,G,SI1,63.0,55.0,5.26,5.22,3.3,1287
16301,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,15076
21603,0.51,Ideal,F,VS2,62.8,57.0,5.1,5.06,3.19,1619
25957,0.33,Ideal,D,VS2,,57.0,4.47,4.42,2.75,1002
12201,1.01,Good,F,VS2,63.9,58.0,6.32,6.39,4.06,6330
18831,0.33,Very Good,H,VS1,62.9,59.0,4.35,4.4,2.75,579
14803,1.01,Good,F,SI1,60.5,64.0,6.48,6.45,3.91,4989
6360,1.32,Premium,F,VS2,62.2,58.0,7.03,6.95,4.35,10814
15354,0.3,Ideal,H,VVS1,61.2,57.0,4.3,4.39,2.66,655
10307,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,6471
14214,0.76,Ideal,I,SI1,62.3,57.0,5.81,5.87,3.64,2474
19148,0.81,Ideal,F,VS2,61.8,55.0,5.96,5.92,3.67,3624
21407,0.93,Premium,E,SI1,62.8,56.0,6.26,6.2,3.91,4739
22671,0.51,Very Good,G,VVS2,62.9,57.0,5.06,5.12,3.2,1750
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
19111,0.31,Very Good,G,VVS1,59.8,62.0,4.35,4.41,2.62,761
5295,0.55,Ideal,F,VS1,62.3,53.0,5.28,5.31,3.3,1754
1277,1.03,Premium,F,VS1,62.2,57.0,6.51,6.47,4.04,7365
14104,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
759,0.54,Ideal,E,VS2,60.5,56.0,5.26,5.28,3.19,1754
16176,1.2,Ideal,G,VS2,,54.7,6.79,6.85,4.25,8040
14430,1.53,Premium,H,VVS2,60.4,60.0,7.46,7.41,4.49,12092
18891,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,15540
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
24855,1.04,Premium,G,VVS2,61.8,58.0,6.47,6.51,4.01,7953
23579,2.02,Premium,H,SI1,63.0,60.0,7.85,7.79,4.93,13453
16781,0.32,Very Good,E,VS2,60.5,55.0,4.43,4.49,2.7,702
1029,0.8,Very Good,J,SI1,61.6,56.0,5.94,5.98,3.67,2224
15814,0.3,Very Good,I,IF,63.3,56.0,4.26,4.21,2.68,810
13175,1.51,Very Good,J,SI2,61.9,59.0,7.26,7.31,4.51,6546
469,0.53,Good,G,SI1,63.8,56.0,5.14,5.18,3.29,1268
1256,1.41,Very Good,F,SI2,61.4,59.0,7.17,7.2,4.41,7215
